male weight,female weight,male height,female height,breed
0.7477107637171246,0.8007304319558108,0.7411233723625931,0.5207055862309107
0.7983315893244424,0.850586809088725,0.7647843842879213,0.6160142865061233
0.7768576242511934,0.8886493795009496,0.6685516477007596,0.6658394047328963
0.730012865243449,0.8422454492877638,0.726398232153295,0.6237822207048663
0.7438691625418733,0.8916293565961625,0.7402120955268449,0.6204037126486833
0.849454948785973,0.7762271116210668,0.7742243648407697,0.5831229275312245
0.7779209499230851,0.6968564409115214,0.6970948684689017,0.6973162642305099
0.8188009893070788,0.7673018674441544,0.6798787103886955,0.6696291310537599
0.8170143392322747,0.8288661985538208,0.7427338307779978,0.6384891031888184
0.797944061803881,0.8146810246111528,0.7569121567375302,0.6793550605661024
0.8078372202246943,0.7605381578221491,0.7483921711754151,0.5951526078285331
0.7592081729781345,0.8440860667920685,0.7844780159279453,0.6823236104734183
0.7849375466291019,0.8091472630076314,0.6839603097754448,0.6925099220386656
0.8086674267953632,0.9187891888270999,0.7334167129291691,0.6789493370820193
0.796709444793646,0.8686359372016298,0.7335532062597862,0.5538688422028278
0.8007990945100223,0.8425841085472903,0.6760459335950338,0.5926751394605426
0.7577307935455163,0.7851836831233251,0.7625293552153104,0.6155397465621273
0.8207978098626034,0.8520243034553848,0.7485892258560916,0.6297268624582649
0.8015639072718985,0.7860305348316255,0.7378706546317964,0.7252199768952686
0.8448830565018363,0.806756094059067,0.6956217353602814,0.8000178382624039
0.9079373327453543,0.7269524672519927,0.6768133129686486,0.7212037066729357
0.7889243964109232,0.8666818155127849,0.6991641287359104,0.6741733266534556
0.7810999230746456,0.9116117371330271,0.706218993792515,0.7255096271439624
0.8407287595584008,0.9315244240272138,0.7128496638780913,0.6598600534927599
0.7289416764763647,0.822549551676881,0.8386415137719827,0.6466533996292224
0.8671620124672097,0.7606699525435687,0.7483942073857123,0.6630752619343572
0.8114850597352723,0.806653153185373,0.7602822039908154,0.6238320111930593
0.8201306913736222,0.7841270131286654,0.6847764432365716,0.6414652997198558
0.7562944418461081,0.8178348438801297,0.7542732487329601,0.7246716756953133
0.7586482850194946,0.8041738334582769,0.6559060836377574,0.7669755263010646
0.807432524802224,0.8874429597439589,0.74726405080586,0.6120646143258622
0.7991479199011622,0.7234760203074305,0.7671987603603243,0.5993379206109188
0.8461334576428658,0.7925082477200951,0.6793739034359442,0.6811368616096585
0.8867004364000826,0.8781210260108392,0.7270620886084052,0.6072959416766853
0.8260961054181041,0.9089643925883767,0.7229475915178312,0.5462456785418895
0.8073805066650269,0.790096977928378,0.6926481802142271,0.535491068346264
0.7675212721844538,0.8206813162189809,0.7410945469263952,0.5764874572452664
0.7685571797974416,0.82895882311111,0.7590653303187005,0.6296070060175717
0.8275589767080842,0.7472156923318594,0.7034303497031656,0.7153432152930632
0.8244033173462282,0.8425483645132179,0.7463738488389812,0.6731038199824485
0.8521003161299258,0.8559377244456967,0.7512598469277598,0.7127542999150861
0.865887199779636,0.7809854315151471,0.7594991425398057,0.6481881088319578
0.8765114222743999,0.7866295243249514,0.7352955754571728,0.7203513305386258
0.7407805572422372,0.8769057979983776,0.7567744257088279,0.7422001059054663
0.8320990698318769,0.7778914105604028,0.7009465426836119,0.6225192496933605
0.8294424642849823,0.7221170647598245,0.739052595112771,0.7143778797721236
0.8596807512917056,0.8314515176362576,0.7212453835460928,0.7521580373708748
0.7843269089592969,0.8444049189247742,0.7846475157975362,0.7275240508431454
0.8730830324074459,0.8501005043236521,0.7032594183549918,0.6867860372558281
0.8210792156113251,0.7749407458499513,0.7087769599608036,0.611139898867313
0.8464185302362086,0.7731787944800971,0.7043460634000316,0.6283578292198467
0.7988235365208224,0.8683866712658669,0.6770350815607834,0.5916726973098974
0.8321418616666356,0.7613035051445497,0.7193151870018953,0.6256457629766049
0.8570024225527942,0.7547473562302941,0.7091044232217796,0.5761415337580124
0.8142293627884437,0.801450507237111,0.7203490370069037,0.7431754326196582
0.7972858896803939,0.9195369106426488,0.7516816208561603,0.7247967830353717
0.8107146025638916,0.7777512298385818,0.7386349474623705,0.6276718915314642
0.8019571694275932,0.8928448574830915,0.7386060254853012,0.6375816211889964
0.8367261805944802,0.7802529867452525,0.6958548998262752,0.6689991152732474
0.8266464828229568,0.7671869392500008,0.7655752350235532,0.7223684415508328
0.8381416816241187,0.7698560111152372,0.8008331469855108,0.6339258132252362
0.8265281603708287,0.9399945741479215,0.6966956535496635,0.7095983221597215
0.8433632216718788,0.8501428271925974,0.7034490975221547,0.6837501327516534
0.877254180845097,0.7801259748515041,0.7510689252045902,0.6971845676750663
0.8065982295845566,0.8193873082585356,0.786566652141454,0.6713701372655325
0.8280954398179867,0.8880772004666906,0.7755353579689039,0.5488339595259932
0.873688023740798,0.8363381853465217,0.7002840541056994,0.5796464398573877
0.796007267238772,0.815733121196098,0.7306859487265955,0.6638596949397444
0.8468576663760536,0.8969890069646504,0.6876896670732828,0.6284647205750785
0.8112554343860064,0.7342732375319475,0.7585011138674995,0.6094874866662613
